ndviM,elevation,slope,vs,vd,ppt,tmean,vpdmax,tmin,tmax,ignition
NaN,187.133333333333,8.14151721312886,2.3314700884,314.852990891,394.4990008678,21.6257510185242,31.4067497253418,13.047000169754,30.2054996490479,1
NaN,82.7671641791045,4.93909410624616,2.8998387867,177.2880433519,631.880814106,27.3805829107389,46.6223955871242,17.7869004414748,36.9750130735774,1
NaN,502.023133543638,19.0141975045141,2.5999999046,302,829.2518461307,23.7756823212109,41.6104651554553,12.4428922153696,35.1097023316371,NaN
NaN,506.422137801156,16.3394991785038,2.9000000159,283,933.8198921601,21.381333530379,37.0106149709012,11.5373129498162,31.2260974956672,NaN
NaN,197.927243516181,7.8208668494282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,642.300376647834,13.1362324768802,7.7100194352,327,1843.1752429134,14.0754334968767,12.5413212058294,7.71510577837213,20.4367920030443,NaN
NaN,913.928890743758,21.34302647918,2.944444418,63.1111111111,1071.3716247931,20.1905944943428,30.3380313515663,13.8043124973774,26.5779687166214,1
NaN,92.9702258726899,3.4576026690814,10,331,578.8205540419,14.9837402220314,7.19803780714589,10.5960002685462,19.3721730068807,NaN
NaN,790.974229966867,25.8337267689697,1.8999999762,292,633.5003123473,25.7469970530035,49.2647482583989,15.35596868546,36.1390234251186,1
NaN,407.00772307268,18.8145295362064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,264.759600614439,4.86270041211684,2.5410093684,335,356.377182878,25.5307081249232,49.9716126230545,15.0884564334117,35.9741678481906,1
NaN,703.893235357683,10.4940475366828,3.6954420006,167,613.4390217018,26.4638102407231,46.456868026547,16.5875975654994,36.3404195807488,1
NaN,550.659408663763,13.1935273122547,3.2000000477,327,507.0146719832,27.6255714361594,53.4358944364346,17.1895292099714,38.0624032239972,1
NaN,656.831368696791,10.1409505268543,4.012903102,168.7419377144,730.3399963677,24.6975016593933,41.9332494735718,15.3790001869202,34.0174999237061,1
NaN,1304.21118951613,5.11648966993896,2.7999999523,260,391.3596550999,20.0750132970084,41.6976069825336,8.64506128815807,31.5054631864084,NaN
NaN,428.653185182617,15.3295529224616,3.6909090822,287.5454545455,491.0678901582,23.8622511227926,39.0864446428087,14.6944722334544,33.0309721628825,1
NaN,1766.30254006653,17.8918614413827,5.2803246268,229.115408887,258.6995937153,22.7189615415036,39.5670097120156,13.9849484460533,31.4540835503546,1
NaN,145.629910694318,14.4762583114784,8.1333335241,324,1536.2453339751,18.9165008862813,20.7427501678467,12.2284167607625,25.6052500406901,NaN
NaN,642.428493912572,15.8200301457279,3.3999999762,332.5,1869.9500192466,20.7747707558621,32.68295538606,12.8878307221723,28.6631749147542,NaN
NaN,638.70413600609,18.426462825211,5.449695926,310,2186.02699396,19.2192511558533,17.2757499217987,12.3062500953674,26.133499622345,NaN
NaN,568.02337369755,17.3359033492074,1.9563908416,254.1427856143,1111.5060063871,28.806001663208,54.8360004425049,18.9827501773834,38.6302499771118,1
NaN,924.609912154966,18.2260595529338,4.3052631679,322.2631578947,1345.0449075733,28.3224445039576,52.9036590186032,20.1069090583108,36.5389772761952,1
NaN,1670.2673314453,15.1836700129946,2.4750000387,137,1250.9789247027,25.3196619919368,37.401589018958,18.2570357663291,32.3832321166992,0
NaN,682.514554877124,20.3021367121627,1.9199999809,19.2,1016.5378375108,22.180251121521,34.2000416914622,12.8437499602636,31.5178333123525,1
NaN,583.291326021934,26.6629212913247,5.8957152984,349.4407170606,1280.7135909424,15.0877999535131,19.9027393492067,6.99189980988891,23.1842188621518,1
NaN,782.766511892353,10.5456891185193,1.7118615411,178,689.0480634342,30.5544152610972,59.0046483411559,21.2299677510382,39.8796697713082,NaN
NaN,314.846515808396,9.59419166240075,2.6499999762,338,695.2294627826,31.6764918408387,65.1494444300558,22.4876832599376,40.8657232139135,0
NaN,383.388951057188,19.0096811732784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,427.72244488978,16.3291826039856,5.9675108501,279,1219.2761290598,24.1533563960715,40.4172897608916,14.6465811543317,33.6615151595271,NaN
NaN,422.017730496454,19.5535956252952,2.7999999523,2,3348.9470268211,17.034682368981,26.4221861838283,7.71998355979736,26.3505944526265,1
